asset,name,kind,family,s57_object_class,s57_conditions,s52_instruction,s101_symbol_id,has_s101,has_aquamap,has_opencpn,canonical_svg,day_render,visual_parity
BCNTOW86,"beacon yb, full-chart",symbol,buoy_beacon_marks,BCNSPP,"BCNSHP4;COLOUR1,2","SY(BCNTOW86);TE('%s','OBJNAM',2,1,2,'15110',-1,-2,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BCNTOW86.svg,,repaired_pending_judge_rerun
BCNTOW87,"beacon yb, full-chart",symbol,buoy_beacon_marks,BCNSPP,"BCNSHP3;COLPAT1;COLOUR2,1,2","SY(BCNTOW87);TE('%s','OBJNAM',2,1,2,'15110',-1,-2,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BCNTOW87.svg,,repaired_pending_judge_rerun
BCNTOW88,"beacon yb, full-chart",symbol,buoy_beacon_marks,BCNSPP,"BCNSHP4;COLOUR2,1","SY(BCNTOW88);TE('%s','OBJNAM',2,1,2,'15110',-1,-2,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BCNTOW88.svg,,repaired_pending_judge_rerun
BCNTOW89,"beacon yb, full-chart",symbol,buoy_beacon_marks,BCNSPP,BCNSHP3;COLOUR2,"SY(BCNTOW89);TE('%s','OBJNAM',2,1,2,'15110',-1,-2,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BCNTOW89.svg,,repaired_pending_judge_rerun
BCNTOW90,"beacon yb, full-chart",symbol,buoy_beacon_marks,BCNSPP,BCNSHP4;COLOUR8,"SY(BCNTOW90);TE('%s','OBJNAM',2,1,2,'15110',-1,-2,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BCNTOW90.svg,,repaired_pending_judge_rerun
BCNTOW91,"beacon yb, full-chart",symbol,buoy_beacon_marks,BCNSPP,BCNSHP4;COLOUR1,"SY(BCNTOW91);TE('%s','OBJNAM',2,1,2,'15110',-1,-2,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BCNTOW91.svg,,repaired_pending_judge_rerun
BLKADJ01,symbol to be used for checking and adjusting the brightness and contrast controls,symbol,ugly_attribute_edges,$CSYMB,$SCODEBLKADJ01,SY(BLKADJ01),BLKADJ01,True,False,True,assets/svg/triad_generated/BLKADJ01.svg,,repaired_pending_judge_rerun
BORDER01,border,symbol,ugly_attribute_edges,chkpnt,catchp2,SY(BORDER01),,False,False,True,assets/svg/triad_generated/BORDER01.svg,,repaired_pending_judge_rerun
BOYBAR01,"barrel buoy, black full-chart",symbol,buoy_beacon_marks,BOYCAR,BOYSHP6,"SY(BOYBAR01);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYBAR01,True,False,True,assets/svg/triad_generated/BOYBAR01.svg,,repaired_pending_judge_rerun
BOYBAR60,"barrel buoy, red, full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP6;COLOUR3,"SY(BOYBAR60);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYBAR60.svg,,repaired_pending_judge_rerun
BOYBAR61,"barrel buoy, green, full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP6;COLOUR4,"SY(BOYBAR61);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYBAR61.svg,,repaired_pending_judge_rerun
BOYBAR62,"barrel buoy, yellow, full-chart",symbol,buoy_beacon_marks,BOYINB,BOYSHP6;COLOUR6,"SY(BOYBAR62);TE('%s','OBJNAM',2,1,2,'15110',-2,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYBAR62.svg,,repaired_pending_judge_rerun
BOYCAN01,"can buoy, paper-chart",symbol,buoy_beacon_marks,BOYCAR,BOYSHP2,"SY(BOYCAN01);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYCAN01,True,False,True,assets/svg/triad_generated/BOYCAN01.svg,,repaired_pending_judge_rerun
BOYCAN60,"can buoy,lateral-r,full-chart",symbol,buoy_beacon_marks,BOYSPP,CATSPM8;BOYSHP2;COLOUR3,"SY(BOYCAN60);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN60.svg,,repaired_pending_judge_rerun
BOYCAN61,"can buoy,lateral-g,full-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP2;COLOUR4,"SY(BOYCAN61);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN61.svg,,repaired_pending_judge_rerun
BOYCAN62,"can buoy,generic,full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP2,"SY(BOYCAN62);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN62.svg,,repaired_pending_judge_rerun
BOYCAN63,"can buoy,yellow,full-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP2;COLOUR6,"SY(BOYCAN63);TX(OBJNAM,2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN63.svg,,repaired_pending_judge_rerun
BOYCAN64,"can buoy,black,full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP2;COLOUR2,"SY(BOYCAN64);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN64.svg,,repaired_pending_judge_rerun
BOYCAN65,"can buoy,yellow,full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP2;COLOUR1,"SY(BOYCAN65);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN65.svg,,repaired_pending_judge_rerun
BOYCAN68,"can buoy,cardinal north by,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP2;COLOUR2,6","SY(BOYCAN68);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN68.svg,,repaired_pending_judge_rerun
BOYCAN69,"can buoy,cardinal south yb,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP2;COLOUR6,2","SY(BOYCAN69);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN69.svg,,repaired_pending_judge_rerun
BOYCAN70,"can buoy,cardinal east byb,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP2;COLOUR2,6,2","SY(BOYCAN70);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN70.svg,,repaired_pending_judge_rerun
BOYCAN71,"can buoy,cardinal west yby,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP2;COLOUR6,2,6","SY(BOYCAN71);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN71.svg,,repaired_pending_judge_rerun
BOYCAN72,"can buoy,lateral rgr,full-chart",symbol,ugly_attribute_edges,boylat,"BOYSHP2;COLOUR3,4,3;COLPAT1","SY(BOYCAN72);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN72.svg,,repaired_pending_judge_rerun
BOYCAN73,"can buoy,lateral grg,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP2;COLOUR4,3,4;COLPAT1","SY(BOYCAN73);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN73.svg,,repaired_pending_judge_rerun
BOYCAN74,"can buoy,lateral-rw,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP2;COLOUR3,1,3,1,3","SY(BOYCAN74);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN74.svg,,repaired_pending_judge_rerun
BOYCAN75,"can buoy,lateral rg,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP2;COLOUR3,4;COLPAT1","SY(BOYCAN75);TE('%s','OBJNAM',2,1,2,'15110',-2,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN75.svg,,repaired_pending_judge_rerun
BOYCAN76,"can buoy,isolated danger brb,full-chart",symbol,buoy_beacon_marks,BOYISD,"BOYSHP2;COLOUR2,3,2","SY(BOYCAN76);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN76.svg,,repaired_pending_judge_rerun
BOYCAN77,"can buoy,lateral white/orange,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP2;COLOUR1,11;COLPAT1","SY(BOYCAN77);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN77.svg,,repaired_pending_judge_rerun
BOYCAN78,"can buoy,lateral wow,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP2;COLOUR1,11,1;COLPAT1","SY(BOYCAN78);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN78.svg,,repaired_pending_judge_rerun
BOYCAN79,"can buoy,orange,full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP2;COLOUR11,"SY(BOYCAN79);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN79.svg,,repaired_pending_judge_rerun
BOYCAN80,"can buoy,red-white,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP2;COLOUR3,1;COLPAT1","SY(BOYCAN80);TE('%s','OBJNAM',2,1,2,'15110',-2,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN80.svg,,repaired_pending_judge_rerun
BOYCAN81,"can buoy,lateral white/orange,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP2;COLOUR11,1;COLPAT1","SY(BOYCAN81);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN81.svg,,repaired_pending_judge_rerun
BOYCAN82,"can buoy,lateral-rw,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP2;CATLAM7;COLOUR3,1,3,1,3","SY(BOYCAN82);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN82.svg,,repaired_pending_judge_rerun
BOYCAN83,"can buoy,lateral-rw,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP2;CATLAM7;COLOUR3,1,3,1","SY(BOYCAN83);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCAN83.svg,,repaired_pending_judge_rerun
BOYCAR01,"cardinal buoy, north, simplified",symbol,buoy_beacon_marks,BOYCAR,CATCAM1,"SY(BOYCAR01);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYCAR01,True,True,True,assets/svg/triad_generated/BOYCAR01.svg,,pending_visual_model_and_human_review
BOYCAR02,"cardinal buoy, east, simplified",symbol,buoy_beacon_marks,BOYCAR,CATCAM2,"SY(BOYCAR02);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYCAR02,True,True,True,assets/svg/triad_generated/BOYCAR02.svg,,pending_visual_model_and_human_review
BOYCAR03,"cardinal buoy, south, simplified",symbol,buoy_beacon_marks,BOYCAR,CATCAM3,"SY(BOYCAR03);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYCAR03,True,True,True,assets/svg/triad_generated/BOYCAR03.svg,,pending_visual_model_and_human_review
BOYCAR04,"cardinal buoy, west, simplified",symbol,buoy_beacon_marks,BOYCAR,CATCAM4,"SY(BOYCAR04);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYCAR04,True,True,True,assets/svg/triad_generated/BOYCAR04.svg,,pending_visual_model_and_human_review
BOYCON01,"conical buoy, general, full-chart",symbol,buoy_beacon_marks,BOYCAR,BOYSHP1,"SY(BOYCON01);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYCON01,True,False,True,assets/svg/triad_generated/BOYCON01.svg,,repaired_pending_judge_rerun
BOYCON60,"conical buoy,lateral-red,full-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP1;COLOUR3,"SY(BOYCON60);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON60.svg,,repaired_pending_judge_rerun
BOYCON61,"conical buoy,lateral-green,full-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP1;COLOUR4,"SY(BOYCON61);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON61.svg,,repaired_pending_judge_rerun
BOYCON62,"conical buoy,yellow,paper-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP1;COLOUR6,"SY(BOYCON62);TX(OBJNAM,2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON62.svg,,repaired_pending_judge_rerun
BOYCON63,"conical buoy,lateral-balck-red-black,full-chart",symbol,buoy_beacon_marks,BOYISD,BOYSHP1;COLOUR2.3.2,"SY(BOYCON63);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON63.svg,,repaired_pending_judge_rerun
BOYCON64,"conical buoy,black,paper-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP1;COLOUR2,"SY(BOYCON64);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON64.svg,,repaired_pending_judge_rerun
BOYCON65,"conical buoy,green-white,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP1;COLOUR4,1,4,1,4;COLPAT1","SY(BOYCON65);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON65.svg,,repaired_pending_judge_rerun
BOYCON66,"conical buoy,lateral-rgr,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP1;COLOUR3,4,3;COLPAT1","SY(BOYCON66);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON66.svg,,repaired_pending_judge_rerun
BOYCON67,"conical buoy,lateral-grg,full-chart",symbol,ugly_attribute_edges,boylat,"BOYSHP1;COLOUR4,3,4;COLPAT1","SY(BOYCON67);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON67.svg,,repaired_pending_judge_rerun
BOYCON68,"conical buoy,lateral-gr,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP1;COLOUR4,3","SY(BOYCON68);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON68.svg,,repaired_pending_judge_rerun
BOYCON69,"conical buoy,cardinal-north-by,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP1;COLOUR2,6","SY(BOYCON69);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON69.svg,,repaired_pending_judge_rerun
BOYCON70,"conical buoy,cardinal-south-yb,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP1;COLOUR6,2","SY(BOYCON70);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON70.svg,,repaired_pending_judge_rerun
BOYCON71,"conical buoy,cardinal-east-byb,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP1;COLOUR2,6,2","SY(BOYCON71);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON71.svg,,repaired_pending_judge_rerun
BOYCON72,"conical buoy,cardinal-west-yby,full-chart",symbol,buoy_beacon_marks,BOYCAR,"BOYSHP1;COLOUR6,2,6","SY(BOYCON72);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON72.svg,,repaired_pending_judge_rerun
BOYCON73,"conical buoy,gw,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP1;COLOUR4,1;COLPAT1","SY(BOYCON73);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON73.svg,,repaired_pending_judge_rerun
BOYCON74,"conical buoy,gw,full-chart",symbol,ugly_attribute_edges,boylat,"BOYSHP1;catlam8;COLOUR4,1,4,1,4","SY(BOYCON74);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON74.svg,,repaired_pending_judge_rerun
BOYCON77,"conical buoy,lateral-wo,full-chart",symbol,buoy_beacon_marks,BOYISD,"BOYSHP1;COLPAT1;COLOUR1,11","SY(BOYCON77);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON77.svg,,repaired_pending_judge_rerun
BOYCON78,"conical buoy,lateral-rw,full-chart",symbol,ugly_attribute_edges,boylat,"BOYSHP1;COLOUR3,1;COLPAT2","SY(BOYCON78);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON78.svg,,repaired_pending_judge_rerun
BOYCON79,"conical buoy,lateral-gr,full-chart",symbol,ugly_attribute_edges,bcnlat,"BCNSHP1;COLOUR3,4","SY(BOYCON79);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON79.svg,,repaired_pending_judge_rerun
BOYCON80,"conical buoy,lateral-grg,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP1;COLOUR1,11,1;COLPAT1","SY(BOYCON80);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON80.svg,,repaired_pending_judge_rerun
BOYCON81,"conical buoy,gw,full-chart",symbol,buoy_beacon_marks,BOYSPP,"BOYSHP1;COLOUR5,3,1,5;COLPAT1,2","SY(BOYCON81);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYCON81.svg,,repaired_pending_judge_rerun
BOYDEF03,"default symbol for buoy, simplified",symbol,buoy_beacon_marks,BOYSPP,CATSPM52,"SY(BOYDEF03);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYDEF03,True,False,True,assets/svg/triad_generated/BOYDEF03.svg,,repaired_pending_judge_rerun
BOYGEN03,"default buoy, full-chart",symbol,buoy_beacon_marks,BOYCAR,,"SY(BOYGEN03);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYGEN03,True,False,True,assets/svg/triad_generated/BOYGEN03.svg,,repaired_pending_judge_rerun
BOYINB01,"instructionallation buoy, paper-chart",symbol,buoy_beacon_marks,BOYINB,,"SY(BOYINB01);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYINB01,True,False,True,assets/svg/triad_generated/BOYINB01.svg,,repaired_pending_judge_rerun
BOYISD12,"isolated danger buoy, simplified",symbol,buoy_beacon_marks,BOYISD,,"SY(BOYISD12);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYISD12,True,True,True,assets/svg/triad_generated/BOYISD12.svg,,repaired_pending_judge_rerun
BOYLAT13,"conical lateral buoy, green, simplified",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP1;COLOUR4,3,4","SY(BOYLAT13);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYLAT13,True,False,True,assets/svg/triad_generated/BOYLAT13.svg,,repaired_pending_judge_rerun
BOYLAT14,"conical lateral buoy, red, simplified",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP1;COLOUR3,4,3","SY(BOYLAT14);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYLAT14,True,False,True,assets/svg/triad_generated/BOYLAT14.svg,,repaired_pending_judge_rerun
BOYLAT23,"can shape lateral buoy, green, simplified",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP2;COLOUR4,3,4","SY(BOYLAT23);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYLAT23,True,False,True,assets/svg/triad_generated/BOYLAT23.svg,,repaired_pending_judge_rerun
BOYLAT24,"can shape lateral buoy, red, simplified",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP2;COLOUR3,4,3","SY(BOYLAT24);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYLAT24,True,False,True,assets/svg/triad_generated/BOYLAT24.svg,,repaired_pending_judge_rerun
BOYLAT25,"red-green lateral buoy, simplified",symbol,ugly_attribute_edges,boylat,"catlam10;COLOUR3,4","SY(BOYLAT25);TE('by %s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYLAT25.svg,,repaired_pending_judge_rerun
BOYLAT26,BOYLAT26,symbol,ugly_attribute_edges,boylat,"catlam15;COLOUR1,3","SY(BOYLAT26);TE('by %s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYLAT26.svg,,repaired_pending_judge_rerun
BOYLAT27,BOYLAT27,symbol,ugly_attribute_edges,boylat,"catlam16;COLOUR1,4","SY(BOYLAT27);TE('by %s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYLAT27.svg,,repaired_pending_judge_rerun
BOYLAT50,"can shape lateral buoy, red, simplified",symbol,ugly_attribute_edges,boywtw,catwwm4;COLOUR3,"SY(BOYLAT50);TX(OBJNAM,2,1,2,'14106',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYLAT50.svg,,repaired_pending_judge_rerun
BOYLAT51,"conical lateral buoy, green, simplified",symbol,ugly_attribute_edges,boywtw,catwwm5;COLOUR4,"SY(BOYLAT51);TX(OBJNAM,2,1,2,'14106',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYLAT51.svg,,repaired_pending_judge_rerun
BOYLAT52,BOYLAT52,symbol,ugly_attribute_edges,boywtw,"catwwm13;COLOUR3,4,3","SY(BOYLAT52);TX(OBJNAM,2,1,2,'14106',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/BOYLAT52.svg,,repaired_pending_judge_rerun
BOYLAT53,BOYLAT53,symbol,ugly_attribute_edges,boywtw,"catwwm10;COLOUR4,3,4","SY(BOYLAT53);TX(OBJNAM,2,1,2,'14106',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/BOYLAT53.svg,,repaired_pending_judge_rerun
BOYLAT54,BOYLAT54,symbol,ugly_attribute_edges,boywtw,"catwwm6;COLOUR3,4","SY(BOYLAT54);TX(OBJNAM,2,1,2,'14106',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/BOYLAT54.svg,,repaired_pending_judge_rerun
BOYLAT55,BOYLAT55,symbol,ugly_attribute_edges,boywtw,"catwwm11;COLOUR1,3","SY(BOYLAT55);TX(OBJNAM,2,1,2,'14106',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/BOYLAT55.svg,,repaired_pending_judge_rerun
BOYLAT56,BOYLAT56,symbol,ugly_attribute_edges,boywtw,"catwwm10;COLOUR1,4","SY(BOYLAT56);TX(OBJNAM,2,1,2,'14106',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/BOYLAT56.svg,,repaired_pending_judge_rerun
BOYMOR01,"mooring buoy, barrel shape, full-chart",symbol,ugly_attribute_edges,MORFAC,CATMOR7;BOYSHP3,SY(BOYMOR01),BOYMOR01,True,True,True,assets/svg/triad_generated/BOYMOR01.svg,,repaired_pending_judge_rerun
BOYMOR03,"can mooring buoy,generic,full-chart",symbol,buoy_beacon_marks,BOYSPP,CATSPM14;BOYSHP2,"SY(BOYMOR03);TE('%s','OBJNAM',2,1,2,'15110',-2,-1,CHBLK,21)",BOYMOR03,True,True,True,assets/svg/triad_generated/BOYMOR03.svg,,repaired_pending_judge_rerun
BOYMOR11,"instructionallation buoy and mooring buoy, simplified",symbol,ugly_attribute_edges,MORFAC,CATMOR7,SY(BOYMOR11),BOYMOR11,True,True,True,assets/svg/triad_generated/BOYMOR11.svg,,repaired_pending_judge_rerun
BOYMOR31,"can mooring buoy,generic, whire,full-chart",symbol,buoy_beacon_marks,BOYSPP,CATSPM14;BOYSHP2;COLOUR1,"SY(BOYMOR31);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,True,True,assets/svg/triad_generated/BOYMOR31.svg,,repaired_pending_judge_rerun
BOYPIL01,"pillar buoy, full-chart",symbol,buoy_beacon_marks,BOYCAR,BOYSHP4,"SY(BOYPIL01);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYPIL01,True,False,True,assets/svg/triad_generated/BOYPIL01.svg,,repaired_pending_judge_rerun
BOYPIL59,"pillar buoy,special purpose-y,full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP4;COLOUR11,"SY(BOYPIL59);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYPIL59.svg,,repaired_pending_judge_rerun
BOYPIL60,"pillar buoy,lateral-r,full-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP4;COLOUR3,"SY(BOYPIL60);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",BOYPIL60,True,False,True,assets/svg/triad_generated/BOYPIL60.svg,,repaired_pending_judge_rerun
BOYPIL61,"pillar buoy,lateral-g,full-chart",symbol,buoy_beacon_marks,BOYLAT,BOYSHP4;COLOUR4,"SY(BOYPIL61);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYPIL61.svg,,repaired_pending_judge_rerun
BOYPIL62,"pillar buoy,special purpose-y,full-chart",symbol,buoy_beacon_marks,BOYSPP,BOYSHP4;COLOUR6,"SY(BOYPIL62);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYPIL62.svg,,repaired_pending_judge_rerun
BOYPIL66,"pillar buoy,lateral-rgr,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP4;COLOUR3,4,3;COLPAT1","SY(BOYPIL66);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYPIL66.svg,,repaired_pending_judge_rerun
BOYPIL67,"pillar buoy,lateral-grg,full-chart",symbol,buoy_beacon_marks,BOYLAT,"BOYSHP4;COLOUR4,3,4;COLPAT1","SY(BOYPIL67);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/BOYPIL67.svg,,repaired_pending_judge_rerun
